 ,Price,Area,Avg_Price_Area,Location,Location Id,No. of Bedrooms,New/Resale,Gymnasium,Lift Available,Car Parking,Maintenance Staff,24x7 Security,Children's Play Area,Clubhouse,Intercom,Landscaped Gardens,Indoor Games,Gas Connection,Jogging Track,Swimming Pool
5392,33500000,777,43594.19745,Matunga,389,2,0,1,1,0,0,0,1,0,1,0,0,1,0,0
5393,24000000,1500,12382.69956,Thane West,201,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1
5394,3700000,607,6886.747765,Kalyan West,82,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0
5395,8500000,990,12382.69956,Thane West,201,3,0,1,1,1,0,1,1,1,1,1,1,0,1,1
5396,9000000,1250,9932.145622,Mira Road East,165,3,1,0,1,0,0,0,1,0,1,0,0,1,0,0
5397,51500000,1170,43594.19745,Matunga,389,3,0,1,1,0,0,0,1,0,1,0,0,1,0,0
5398,36800000,1600,27957.09764,Andheri West,358,3,1,1,1,0,0,1,1,1,0,1,1,1,0,1
5399,21300000,1160,16901.66032,Malad East,270,2,1,1,1,0,0,1,1,1,1,0,1,0,0,1
5400,30000000,1804,15750.9045,Malad West,253,3,1,1,1,1,1,0,1,1,1,1,0,0,0,1
5401,23000000,1440,15750.9045,Malad West,253,2,1,1,1,1,1,0,1,1,1,1,0,0,0,1
5402,11000000,650,21133.53303,Mulund West,321,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0
5403,23200000,600,40473.86814,Juhu,382,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
5404,42500000,1850,27957.09764,Andheri West,358,3,1,1,1,0,0,1,1,1,0,1,1,1,0,1
5405,6600000,700,9932.145622,Mira Road East,165,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1
5406,38000000,1850,27957.09764,Andheri West,358,3,1,1,1,1,0,1,1,1,1,1,1,1,1,1
5407,12000000,1650,7588.956578,Ulwe,98,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5408,23100000,600,27957.09764,Andheri West,358,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
5409,37000000,1650,27957.09764,Andheri West,358,3,1,1,1,0,0,1,1,1,0,1,1,1,0,1
5410,6000000,550,17276.25173,Dahisar,280,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1
5411,5800000,800,6781.240147,Vasai,77,2,0,1,1,0,0,1,1,0,0,0,0,0,1,1
5412,7700000,950,9932.145622,Mira Road East,165,2,1,0,1,0,0,0,1,0,1,0,0,1,0,0
5413,8800000,1185,7588.956578,Ulwe,98,2,1,1,1,1,1,1,1,1,1,0,0,1,1,1
5414,15100000,1450,12044.1149,Ghansoli,197,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5415,25800000,1420,15750.9045,Malad West,253,3,1,1,1,1,1,1,1,1,1,1,1,0,1,1
5416,6300000,570,6886.747765,Kalyan West,82,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5417,31000000,667,43594.19745,Matunga,389,2,0,1,1,0,0,0,1,0,1,0,0,1,0,0
5418,28000000,1250,27957.09764,Andheri West,358,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1
5419,17500000,1150,18933.21018,Goregaon West,304,2,1,1,1,0,0,0,0,1,0,0,0,1,0,1
5420,5500000,785,7245.003821,Dombivli (West),90,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
5421,17500000,750,18487.58242,Chembur,297,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0
5422,9000000,520,16043.41805,Kandivali West,258,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5423,43000000,1950,27957.09764,Andheri West,358,4,1,1,1,0,0,1,1,1,0,1,1,1,0,1
5424,15300000,850,18487.58242,Chembur,297,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0
5425,4800000,350,15750.9045,Malad West,253,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
5426,12000000,1150,8928.417794,Kharghar,146,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
5427,12000000,1150,8928.417794,Kharghar,146,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1
5428,20000000,1000,19790.37048,Santacruz East,312,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5429,27500000,1545,21655.71767,Powai,326,3,0,1,1,1,1,1,1,1,1,0,1,1,1,1
5430,2700000,649,5238.739965,Taloja,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5431,8500000,1115,6886.747765,Kalyan West,82,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5432,9000000,1005,8928.417794,Kharghar,146,2,0,1,1,0,0,0,1,1,1,0,0,1,0,1
5433,11800000,1440,7976.927902,Panvel,119,3,1,1,1,1,0,1,1,1,1,1,1,1,1,1
5434,9500000,605,18073.37982,Ghatkopar West,289,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5435,10800000,1280,7976.927902,Panvel,119,3,1,1,1,1,0,1,1,1,1,1,1,1,1,1
5436,3050000,565,7976.927902,Panvel,119,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0
5437,8200000,1055,7976.927902,Panvel,119,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1
5438,8000000,1005,7976.927902,Panvel,119,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1
5439,2900000,570,5087.719298,Adaigaon,36,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5440,6200000,880,6886.747765,Kalyan West,82,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0
5441,8800000,990,9932.145622,Mira Road East,165,2,0,0,1,1,0,1,1,0,1,0,0,1,1,0
5442,20000000,750,18073.37982,Ghatkopar West,289,2,0,1,1,0,0,0,1,1,1,0,0,1,0,1
5443,8200000,1005,7976.927902,Panvel,119,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
5444,8400000,1055,7976.927902,Panvel,119,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
5445,8000000,1020,7976.927902,Panvel,119,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
5446,9300000,1075,7976.927902,Panvel,119,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
5447,6500000,1240,7976.927902,Panvel,119,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
5448,9500000,1050,10629.0046,Koper Khairane,182,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0
5449,5700000,590,12382.69956,Thane West,201,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5450,22000000,1350,13328.23705,Belapur,216,3,0,1,1,0,0,0,1,1,1,0,0,1,0,1
5451,13000000,1001,13328.23705,Belapur,216,2,0,0,1,0,0,0,0,1,1,0,0,0,0,1
5452,7000000,1245,7976.927902,Panvel,119,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
5453,32500000,1052,17073.25595,Kandivali East,274,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0
5454,17000000,776,18487.58242,Chembur,297,2,1,1,1,1,0,1,1,1,1,1,0,0,1,1
5455,3500000,1200,3435.293231,Boisar,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5456,2150000,465,3435.293231,Boisar,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5457,4000000,1050,5635.448286,Virar,52,2,0,1,1,1,0,1,1,1,1,0,0,0,1,1
5458,23000000,1000,40473.86814,Juhu,382,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5459,3650000,725,4403.554295,Ambernath East,25,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1
5460,2500000,600,4679.456965,Virar West,30,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5461,6500000,695,10629.0046,Koper Khairane,182,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0
5462,2950000,420,7245.003821,Dombivli (West),90,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5463,7500000,800,6886.747765,Kalyan West,82,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5464,4600000,700,7245.003821,Dombivli (West),90,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5465,4800000,350,19790.37048,Santacruz East,312,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5466,7000000,350,19790.37048,Santacruz East,312,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5467,42500000,1325,19676.86689,Andheri East,310,3,0,0,0,1,1,1,1,0,0,0,0,0,1,0
5468,8500000,1260,8928.417794,Kharghar,146,2,1,1,1,1,0,0,1,1,1,0,0,0,0,0
5469,40000000,1500,27957.09764,Andheri West,358,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5470,12500000,1250,7588.956578,Ulwe,98,2,1,1,1,1,0,1,1,1,1,0,0,0,1,1
5471,5300000,660,7969.974709,Kamothe,117,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5472,3750000,645,7588.956578,Ulwe,98,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5473,3700000,620,7588.956578,Ulwe,98,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
5474,3675000,610,7588.956578,Ulwe,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5475,4300000,375,12382.69956,Thane West,201,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1
5476,7800000,985,6864.192839,Beturkar Pada,81,2,0,0,1,0,0,0,1,1,1,0,0,0,0,0
5477,12800000,1000,12382.69956,Thane West,201,2,0,1,1,0,1,1,1,1,1,1,1,1,1,1
5478,27300000,1144,16201.27306,Bhandup West,263,3,0,1,1,1,0,1,1,1,1,1,1,1,1,1
5479,42000000,1250,36235.33918,matunga east,377,3,0,1,1,0,0,0,1,0,0,0,0,1,0,0
5480,40000000,850,36235.33918,matunga east,377,2,0,1,1,0,0,0,1,0,0,0,0,1,0,0
5481,42000000,1800,18190.04873,Borivali West,293,3,0,0,1,0,0,0,1,0,1,0,0,1,0,0
5482,18500000,1200,18190.04873,Borivali West,293,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5483,11000000,1096,8928.417794,Kharghar,146,2,0,1,1,0,0,0,1,1,0,1,0,0,1,1
5484,107600000,2604,39364.68942,Parel,380,4,0,1,1,0,0,1,1,1,1,1,1,0,1,1
5485,79900000,1835,39364.68942,Parel,380,3,0,1,1,0,0,1,1,1,1,1,1,0,1,1
5486,6542000,1150,6828.483971,Dombivali,80,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1
5487,65500000,1543,39364.68942,Parel,380,3,0,1,1,1,0,1,1,1,1,1,1,0,1,1
5488,14500000,1660,7588.956578,Ulwe,98,3,1,1,1,1,1,1,1,1,1,1,0,1,1,1
5489,4475000,700,6828.483971,Dombivali,80,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
5490,60500000,1403,39364.68942,Parel,380,3,0,1,1,1,0,1,1,1,1,1,1,0,1,1
5491,12500000,900,16043.41805,Kandivali West,258,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0
5492,11500000,1240,7588.956578,Ulwe,98,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1
5493,47900000,1043,39364.68942,Parel,380,3,0,1,1,1,0,1,1,1,1,1,1,0,1,1
5494,10300000,1252,7969.974709,Kamothe,117,2,0,1,1,1,0,1,1,1,1,1,0,0,1,1
5495,17000000,1050,18933.21018,Goregaon West,304,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0
5496,12500000,1240,7588.956578,Ulwe,98,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1
5497,15100000,1238,18073.37982,Ghatkopar West,289,3,1,1,1,0,0,0,1,1,1,0,0,0,0,0
5498,22500000,1650,18933.21018,Goregaon West,304,3,1,1,1,0,0,0,0,1,0,0,0,1,0,1
5499,7600000,880,12382.69956,Thane West,201,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1
5500,26000000,1050,22490.64967,Sion,334,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5501,31200000,838,31941.54313,Bandra East,364,2,1,1,1,0,0,1,0,1,0,0,1,0,0,1
5502,7000000,1520,5238.739965,Taloja,46,3,1,1,1,0,0,0,1,1,1,0,0,0,0,1
5503,4900000,1055,5238.739965,Taloja,46,2,1,1,1,0,0,0,1,1,1,0,0,0,0,1
5504,30000000,2065,12044.1149,Ghansoli,197,3,0,1,1,0,0,0,1,1,1,0,0,0,0,1
5505,3100000,375,9932.145622,Mira Road East,165,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5506,7100000,1200,7976.927902,Panvel,119,2,0,1,1,0,0,0,1,1,1,1,1,0,1,1
5507,10800000,1280,7976.927902,Panvel,119,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1
5508,8800000,1005,7976.927902,Panvel,119,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
5509,8200000,950,7976.927902,Panvel,119,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
5510,9000000,1227,8928.417794,Kharghar,146,2,0,1,1,1,0,1,1,1,1,1,1,1,1,1
5511,30000000,1550,15750.9045,Malad West,253,3,0,1,1,1,0,1,1,0,1,0,1,1,1,1
5512,4396000,774,6828.483971,Dombivali,80,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
5513,15200000,1697,8928.417794,Kharghar,146,3,0,1,1,0,0,0,1,1,1,0,0,1,0,1
5514,11500000,1100,8928.417794,Kharghar,146,2,0,1,1,0,0,0,1,1,1,1,0,1,0,1
5515,8800000,1185,7588.956578,Ulwe,98,2,1,1,1,0,0,0,1,1,1,0,0,1,0,0
5516,4500000,518,6584.644475,Dombivali East,71,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5517,22000000,1100,15750.9045,Malad West,253,2,0,1,1,1,0,1,1,1,1,0,0,1,1,1
5518,13799999,1257,8928.417794,Kharghar,146,2,0,1,1,0,0,0,1,1,1,0,0,1,0,1
5519,13799999,870,20365.58889,Charkop,316,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0
5520,4200000,635,6886.747765,Kalyan West,82,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1
5521,9000000,600,18487.58242,Chembur,297,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5522,8200000,1150,7976.927902,Panvel,119,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
5523,14500000,1309,8928.417794,Kharghar,146,2,0,1,1,1,1,1,1,1,1,1,0,1,0,1
5524,12500000,1068,15750.9045,Malad West,253,2,0,1,1,1,0,1,1,1,1,1,1,1,1,1
5525,11500000,1820,8928.417794,Kharghar,146,3,0,1,1,1,1,1,1,1,1,1,0,0,0,1
5526,4600000,700,6886.747765,Kalyan West,82,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1
5527,16900000,850,19676.86689,Andheri East,310,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5528,49000000,1177,39364.68942,Parel,380,3,0,1,1,1,0,1,1,1,1,1,1,1,1,1
5529,36100000,823,39364.68942,Parel,380,2,0,1,1,0,0,1,1,1,1,1,1,1,1,1
5530,7000000,947,6886.747765,Kalyan West,82,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1
5531,37500000,1240,32028.31312,Dadar West,365,2,0,1,1,1,0,1,1,1,1,0,0,0,1,1
5532,17900000,1400,16043.41805,Kandivali West,258,3,1,0,1,0,0,0,0,0,1,0,0,1,0,0
5533,36800000,825,39364.68942,Parel,380,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1
5534,8500000,1300,6886.747765,Kalyan West,82,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5535,2700000,315,6828.483971,Dombivali,80,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1
5536,12700000,1065,16043.41805,Kandivali West,258,2,1,0,1,0,0,0,1,0,1,0,0,1,0,0
5537,14500000,1309,8928.417794,Kharghar,146,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0
5538,4000000,740,6886.747765,Kalyan West,82,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1
5539,12000000,975,16043.41805,Kandivali West,258,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5540,11000000,1100,16474.17801,Nerul,265,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0
5541,13200000,925,21902.06857,Jogeshwari East,327,2,0,0,1,1,0,1,1,0,1,1,0,1,1,0
5542,8000000,850,9964.76289,Kalwa,167,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5543,9000000,950,10629.0046,Koper Khairane,182,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5544,29000000,1800,12044.1149,Ghansoli,197,3,0,1,1,1,0,1,1,1,1,1,1,0,1,1
5545,37400000,940,39364.68942,Parel,380,2,1,1,1,1,0,1,1,0,0,1,1,0,1,1
5546,37400000,940,39364.68942,Parel,380,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1
5547,19800000,926,18624.8657,Govandi,301,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5548,17500000,1000,21133.53303,Mulund West,321,2,0,1,1,0,0,0,1,0,1,0,0,1,0,0
5549,21000000,1050,21133.53303,Mulund West,321,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0
5550,13500000,1000,12382.69956,Thane West,201,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5551,16500000,1550,12382.69956,Thane West,201,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5552,22500000,1350,21133.53303,Mulund West,321,3,1,1,1,0,0,0,1,0,1,0,0,0,0,0
5553,12500000,1000,21133.53303,Mulund West,321,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5554,12500000,1000,21133.53303,Mulund West,321,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5555,14500000,865,17276.25173,Dahisar,280,2,1,1,1,1,0,1,1,1,1,1,0,0,1,1
5556,4278000,514,6781.240147,Vasai,77,2,1,0,1,1,0,1,0,0,1,0,0,0,0,0
5557,2948000,353,6781.240147,Vasai,77,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0
5558,3847000,487,6781.240147,Vasai,77,2,1,0,1,1,0,1,0,0,1,0,0,0,0,0
5559,4163000,527,6781.240147,Vasai,77,2,1,0,1,1,0,1,0,0,1,0,0,0,0,0
5560,2804000,342,6781.240147,Vasai,77,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0
5561,3133000,383,6781.240147,Vasai,77,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0
5562,3100000,450,6584.644475,Dombivali East,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5563,15900000,627,18622.82191,Mulund East,300,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5564,15600000,613,18622.82191,Mulund East,300,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5565,14800000,581,18622.82191,Mulund East,300,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5566,15100000,593,18622.82191,Mulund East,300,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5567,20299999,799,18622.82191,Mulund East,300,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5568,15200000,598,18622.82191,Mulund East,300,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5569,16500000,649,18622.82191,Mulund East,300,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5570,8500000,525,18190.04873,Borivali West,293,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5571,15000000,700,19676.86689,Andheri East,310,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5572,18000000,1350,18933.21018,Goregaon West,304,3,0,1,1,1,0,1,1,1,0,0,0,1,1,1
5573,5200000,675,7588.956578,Ulwe,98,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0
5574,5200000,675,7588.956578,Ulwe,98,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
5575,18000000,1351,15309.2969,Seawoods,241,3,1,1,1,0,0,0,1,1,1,0,1,0,1,1
5576,20000000,1440,15309.2969,Seawoods,241,3,1,1,1,1,0,0,1,1,1,1,1,0,1,1
5577,14200000,1055,15309.2969,Seawoods,241,2,1,1,1,1,0,0,1,1,1,1,1,0,1,1
5578,14600000,1084,15309.2969,Seawoods,241,2,1,1,1,0,0,0,1,1,1,0,1,0,1,1
5579,14600000,1084,15309.2969,Seawoods,241,2,1,1,1,0,0,0,1,1,0,0,1,0,1,1
5580,14400000,1030,15309.2969,Seawoods,241,2,1,1,1,1,0,0,1,1,1,1,1,0,1,0
5581,7000000,560,16043.41805,Kandivali West,258,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5582,7000000,560,16043.41805,Kandivali West,258,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5583,8500000,650,16043.41805,Kandivali West,258,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5584,8500000,650,16043.41805,Kandivali West,258,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0
5585,12900000,1066,15750.9045,Malad West,253,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5586,18000000,1350,18933.21018,Goregaon West,304,3,0,1,1,1,0,1,1,1,1,0,0,0,1,1
5587,23400000,1150,12382.69956,Thane West,201,3,1,1,1,1,0,0,0,1,0,0,1,0,0,1
5588,3365999,990,3435.293231,Boisar,5,3,1,1,0,1,0,1,1,1,1,1,1,0,1,1
5589,9200000,1137,9932.145622,Mira Road East,165,2,1,1,1,1,0,1,1,0,0,1,0,0,1,1
5590,9200000,750,15750.9045,Malad West,253,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0
5591,17800000,1350,15750.9045,Malad West,253,3,1,1,1,1,0,1,1,1,1,1,1,1,1,1
5592,13000000,990,15750.9045,Malad West,253,2,0,1,1,1,1,1,1,1,1,0,1,1,1,1
5593,16000000,1200,17276.25173,Dahisar,280,2,0,1,1,0,0,0,1,0,1,0,0,1,0,0
5594,13700000,990,16043.41805,Kandivali West,258,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5595,13700000,990,16043.41805,Kandivali West,258,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0
5596,9500000,600,18190.04873,Borivali West,293,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5597,18800000,1450,16043.41805,Kandivali West,258,2,0,1,0,0,1,0,1,1,0,0,0,0,0,1
5598,18800000,1450,16043.41805,Kandivali West,258,2,0,1,1,0,1,0,1,1,1,0,0,1,0,1
5599,18900000,1404,15750.9045,Malad West,253,3,1,1,1,0,1,1,1,0,1,1,0,1,1,1
5600,18800000,1350,15750.9045,Malad West,253,3,0,1,1,1,1,1,1,1,1,0,1,1,1,1
5601,10000000,800,27957.09764,Andheri West,358,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5602,10000000,800,27957.09764,Andheri West,358,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5603,8800000,750,15750.9045,Malad West,253,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0
5604,10000000,750,15750.9045,Malad West,253,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1
5605,10000000,750,15750.9045,Malad West,253,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
5606,12200000,880,17597.77893,Borivali East,284,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5607,11500000,1050,12382.69956,Thane West,201,2,0,1,1,0,0,0,1,1,1,0,0,1,0,1
5608,4500000,735,6886.747765,Kalyan West,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5609,4500000,725,6886.747765,Kalyan West,82,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
5610,13000000,900,18190.04873,Borivali West,293,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5611,8800000,980,15750.9045,Malad West,253,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1
5612,8800000,980,15750.9045,Malad West,253,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1
5613,10000000,750,15750.9045,Malad West,253,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1
5614,4700000,375,12382.69956,Thane West,201,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1
5615,12100000,890,15750.9045,Malad West,253,2,0,1,1,0,1,1,1,1,1,1,0,1,1,1
5616,13000000,1350,12382.69956,Thane West,201,3,0,1,1,0,1,1,1,1,1,1,1,1,1,1
5617,18200000,1500,16043.41805,Kandivali West,258,3,0,1,1,1,0,1,1,1,1,1,1,1,1,1
5618,4100000,585,9932.145622,Mira Road East,165,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
5619,22000000,550,44333.08428,Bandra West,393,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
5620,5800000,868,6886.747765,Kalyan West,82,2,0,1,1,1,0,1,0,1,0,0,0,0,1,1
5621,4400000,676,6886.747765,Kalyan West,82,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1
5622,8000000,972,9932.145622,Mira Road East,165,2,1,1,1,0,0,0,1,1,1,0,1,0,1,1
5623,16000000,1944,9932.145622,Mira Road East,165,4,1,1,1,0,0,0,1,1,1,0,1,0,1,1
5624,20000000,888,18933.21018,Goregaon West,304,2,1,1,1,0,0,0,1,1,1,0,0,0,0,1
5625,25500000,1151,18933.21018,Goregaon West,304,3,1,1,1,0,0,0,1,1,1,1,0,0,1,1
5626,33500000,1501,18933.21018,Goregaon West,304,3,1,1,1,1,0,1,1,1,1,0,0,0,1,1
5627,13000000,550,19790.37048,Santacruz East,312,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5628,13500000,650,19790.37048,Santacruz East,312,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
5629,25000000,1000,19790.37048,Santacruz East,312,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0
5630,7500000,450,19790.37048,Santacruz East,312,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5631,13300000,910,16901.66032,Malad East,270,2,1,1,1,1,0,0,1,1,1,1,1,0,1,1
5632,12300000,1700,6212.023995,Kalyan East,64,3,1,1,1,0,0,0,1,1,1,0,0,0,0,0
5633,5750000,975,6276.535891,Karanjade,65,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5634,21700000,954,27957.09764,Andheri West,358,2,1,1,1,0,0,1,1,1,1,0,0,0,0,1
5635,27799999,1274,27957.09764,Andheri West,358,3,1,1,1,0,0,1,1,1,1,0,0,0,0,1
5636,22000000,985,27957.09764,Andheri West,358,3,1,1,1,0,0,0,1,1,1,0,0,0,0,1
5637,8200000,650,15750.9045,Malad West,253,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1
5638,8800000,650,15750.9045,Malad West,253,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1
5639,8400000,650,15750.9045,Malad West,253,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5640,8400000,650,15750.9045,Malad West,253,1,0,1,1,0,0,0,1,1,1,1,0,1,0,1
5641,9500000,600,18190.04873,Borivali West,293,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5642,5742000,725,9932.145622,Mira Road East,165,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
5643,8355000,1055,9932.145622,Mira Road East,165,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
5644,13500000,880,23986.3013,Wadala,346,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5645,13000000,1050,21133.53303,Mulund West,321,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5646,13000000,1050,21133.53303,Mulund West,321,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5647,5600000,600,17276.25173,Dahisar,280,1,0,1,1,0,0,0,1,1,0,1,0,0,1,1
5648,8064000,1100,6212.023995,Kalyan East,64,2,1,1,1,0,0,0,1,1,1,0,0,0,0,0
5649,15300000,688,15750.9045,Malad West,253,2,1,1,1,1,0,1,1,1,0,1,1,0,1,1
5650,20299999,890,15750.9045,Malad West,253,3,1,1,1,1,0,1,1,1,0,1,1,0,1,1
